locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PROKKA_52801,6.952872982,2.980517847,0.676312492,4.407012859,1.05E-05,0.000376581
PROKKA_127015,3.257138,5.43908673,1.270556778,4.280868691,1.86E-05,0.000624321
PROKKA_127111,8.195755752,-5.562852289,0.972925507,-5.717654895,1.08E-08,7.99E-07
PROKKA_127131,30.4201452,6.46306461,0.834864987,7.741448873,9.83E-15,2.02E-12
PROKKA_127134,7.879000137,4.793647414,1.119671661,4.281297438,1.86E-05,0.000623345
PROKKA_127135,30.93604992,5.413864935,0.647768163,8.357719999,6.39E-17,1.87E-14
PROKKA_127136,8.119562676,5.720096886,1.301020447,4.396623356,1.10E-05,0.000392618
PROKKA_52945,67.80142935,-2.785388053,0.454084479,-6.134074565,8.57E-10,7.69E-08
PROKKA_127289,20.84705423,-2.322675869,0.490849878,-4.731947533,2.22E-06,9.51E-05
PROKKA_53088,55.28400374,7.351842345,0.797568897,9.217814747,3.03E-20,1.71E-17
PROKKA_127431,257.3176428,-2.124195672,0.3687165,-5.76105401,8.36E-09,6.39E-07
PROKKA_188682,4.139319999,6.108073213,1.466296796,4.165645883,3.10E-05,0.000967902
PROKKA_127437,14.35866457,5.063954453,0.872375223,5.804789403,6.44E-09,5.00E-07
PROKKA_127506,109.8596639,5.319398971,0.524677162,10.13842293,3.73E-24,4.21E-21
PROKKA_127507,11.33342818,6.061718942,1.071797177,5.655658621,1.55E-08,1.10E-06
PROKKA_127508,8.284732913,5.802947084,1.163279534,4.988437355,6.09E-07,2.98E-05
PROKKA_127509,7.485153727,4.362691042,1.033203823,4.222488289,2.42E-05,0.000783606
PROKKA_127629,4.112181374,6.784829339,1.550378265,4.376241264,1.21E-05,0.000426723
PROKKA_127630,8.670223976,7.515916127,1.30924683,5.740641075,9.43E-09,7.11E-07
PROKKA_127631,4.884374512,5.744081557,1.24016546,4.631705802,3.63E-06,0.000147357
PROKKA_188849,39.78799954,7.715748103,0.899473579,8.578070863,9.65E-18,3.43E-15
PROKKA_188863,28.10256703,-5.224146495,0.830962804,-6.286859615,3.24E-10,3.11E-08
PROKKA_188864,7.545871082,-5.198798766,1.068886612,-4.863751411,1.15E-06,5.25E-05
PROKKA_127931,4.995861881,5.370031014,1.221206711,4.397315349,1.10E-05,0.000391823
PROKKA_127932,53.53368031,7.21049067,0.8199111,8.794234733,1.44E-18,6.00E-16
PROKKA_127969,15.68018213,5.108664016,0.994489983,5.136968802,2.79E-07,1.47E-05
PROKKA_127970,6.766490506,6.505368594,1.343116107,4.843489374,1.28E-06,5.74E-05
PROKKA_15485,15.57761194,-3.375205433,0.529481904,-6.374543506,1.84E-10,1.84E-08
PROKKA_15486,54.45906623,-4.236383559,0.41813917,-10.13151568,4.00E-24,4.41E-21
PROKKA_188967,5.798366506,5.319906856,1.123501282,4.735114183,2.19E-06,9.38E-05
PROKKA_188968,6.739418055,6.532010829,1.321950455,4.941191863,7.76E-07,3.69E-05
PROKKA_128193,15.94839314,5.40627668,1.009022753,5.357933372,8.42E-08,5.03E-06
PROKKA_128194,63.48164763,5.066994956,0.778530989,6.508404969,7.60E-11,8.10E-09
PROKKA_128209,26.75101903,6.618911616,0.879558075,7.525269566,5.26E-14,9.44E-12
PROKKA_128210,12.98826888,7.255895263,1.162327614,6.242556035,4.30E-10,4.05E-08
PROKKA_128211,26.22205709,7.103191729,0.941861536,7.541651779,4.64E-14,8.46E-12
PROKKA_128212,8.563601912,5.228393473,0.997961094,5.239075455,1.61E-07,8.99E-06
PROKKA_128213,5.280070093,4.589569242,1.01231501,4.533736234,5.79E-06,0.000224278
PROKKA_128252,34.68334337,7.95116527,0.986287342,8.061712777,7.52E-16,1.87E-13
PROKKA_128256,5.193799604,5.186744725,1.193031181,4.347534924,1.38E-05,0.000478347
PROKKA_128258,3.915906828,6.540371302,1.543918845,4.236214438,2.27E-05,0.000744006
PROKKA_189078,19.56629856,7.641622575,1.144286245,6.678069064,2.42E-11,2.86E-09
PROKKA_128499,207.6542998,4.053773536,0.540122152,7.50529028,6.13E-14,1.09E-11
PROKKA_128697,42.08321551,2.3816573,0.53910359,4.417810129,9.97E-06,0.000361342
PROKKA_15560,16.54827785,-2.511307162,0.603799889,-4.159171288,3.19E-05,0.000990742
PROKKA_128782,42.040158,3.301403289,0.75776261,4.356777766,1.32E-05,0.000460844
PROKKA_128783,4.039294509,6.677643022,1.531106724,4.361317809,1.29E-05,0.000452749
PROKKA_189284,6.316585075,4.922040377,1.165889738,4.221703147,2.42E-05,0.00078579
PROKKA_54046,65.60356404,2.835019042,0.431650885,6.567851807,5.10E-11,5.62E-09
PROKKA_03647,178.5513851,2.297843223,0.394987638,5.817506675,5.97E-09,4.67E-07
PROKKA_129102,23.85849325,5.626004499,0.75569396,7.444818664,9.71E-14,1.67E-11
PROKKA_129103,20.78117551,5.053963816,0.838595695,6.026698972,1.67E-09,1.43E-07
PROKKA_189502,6.338062666,5.759364855,1.217374247,4.730973133,2.23E-06,9.55E-05
PROKKA_129509,9.94927159,6.908240931,1.338490162,5.161219056,2.45E-07,1.31E-05
PROKKA_129510,4.650992912,5.330901549,1.272209926,4.190268793,2.79E-05,0.000881983
PROKKA_129511,10.38855877,7.675118183,1.309215648,5.862378895,4.56E-09,3.65E-07
PROKKA_129512,15.40224867,5.214044849,0.745229128,6.996566091,2.62E-12,3.67E-10
PROKKA_129513,36.89480198,5.450231001,0.79050575,6.894612726,5.40E-12,7.09E-10
PROKKA_129514,8.202059634,4.742526543,1.035607855,4.579461735,4.66E-06,0.000183924
PROKKA_189621,72.58720296,5.332720057,0.542249882,9.834432867,8.00E-23,6.61E-20
PROKKA_54458,15.15823837,6.070355847,0.914765999,6.635965761,3.22E-11,3.71E-09
PROKKA_54459,23.01231159,6.561765028,1.019466857,6.436467239,1.22E-10,1.26E-08
PROKKA_54460,8.276847638,6.914921562,1.371788352,5.040807901,4.64E-07,2.33E-05
PROKKA_54461,41.45721296,6.337507087,0.751594925,8.432078077,3.40E-17,1.07E-14
PROKKA_54462,474.6807393,4.417851724,0.609511892,7.248179706,4.22E-13,6.58E-11
PROKKA_54463,168.707379,7.90041247,0.761817633,10.37047729,3.38E-25,4.60E-22
PROKKA_54464,123.017299,4.685792587,0.601487989,7.790334424,6.68E-15,1.41E-12
PROKKA_54465,102.9712107,5.367973271,0.543998097,9.867632446,5.75E-23,4.97E-20
PROKKA_54466,15.86666371,5.611931333,0.836483094,6.708959659,1.96E-11,2.36E-09
PROKKA_54468,24.46591094,8.208774853,1.23019811,6.672725948,2.51E-11,2.95E-09
PROKKA_54469,10.01711509,6.335561704,1.272595177,4.978458052,6.41E-07,3.11E-05
PROKKA_54470,6.29877305,5.725496195,1.216153092,4.707874553,2.50E-06,0.0001056
PROKKA_54472,26.50613103,7.914598559,1.203260924,6.577624523,4.78E-11,5.30E-09
PROKKA_54474,11.9781727,6.493621732,1.174333181,5.529624673,3.21E-08,2.10E-06
PROKKA_54475,21.65366469,5.923252372,0.94179241,6.289339677,3.19E-10,3.06E-08
PROKKA_54476,10.3529756,5.971015833,1.300992107,4.589586517,4.44E-06,0.000176656
PROKKA_54478,20.22645246,3.572956859,0.743006915,4.808780087,1.52E-06,6.73E-05
PROKKA_129621,8.660501172,6.569671806,1.346952973,4.877432203,1.07E-06,4.92E-05
PROKKA_129623,7.735391755,6.623791729,1.411673033,4.692157158,2.70E-06,0.000112917
PROKKA_129624,8.818194279,5.703207424,1.340806251,4.253565659,2.10E-05,0.000695244
PROKKA_129700,39.02979177,6.135642181,0.750365626,8.176870006,2.91E-16,7.66E-14
PROKKA_129701,80.43714147,6.666205582,0.624180813,10.67992711,1.26E-26,2.02E-23
PROKKA_129702,10.29942491,5.502873894,1.10220615,4.992599518,5.96E-07,2.92E-05
PROKKA_129703,82.76072405,5.99426829,0.67310553,8.905391531,5.32E-19,2.39E-16
PROKKA_129863,96.86925897,-3.247473833,0.542848237,-5.982286782,2.20E-09,1.85E-07
PROKKA_129864,49.51419747,-2.581648944,0.396217365,-6.515739019,7.23E-11,7.77E-09
PROKKA_189790,13.38025343,6.457892389,1.042394614,6.195247275,5.82E-10,5.34E-08
PROKKA_189791,6.546979564,7.511182093,1.463504915,5.132324475,2.86E-07,1.51E-05
PROKKA_189793,4.93819402,4.773845344,1.108211893,4.307700877,1.65E-05,0.000561897
PROKKA_189794,6.75600517,4.858739356,1.06989642,4.541317521,5.59E-06,0.000217251
PROKKA_15937,294.123485,-2.4358938,0.360990174,-6.747811915,1.50E-11,1.84E-09
PROKKA_189849,9.78437338,7.171043649,1.253567753,5.720507431,1.06E-08,7.88E-07
PROKKA_54836,10.748514,6.722196943,1.204041374,5.583028197,2.36E-08,1.60E-06
PROKKA_54838,11.18738099,6.852910423,1.170727068,5.853550847,4.81E-09,3.83E-07
PROKKA_54840,11.91344352,4.064554973,0.725285722,5.604074163,2.09E-08,1.44E-06
PROKKA_54841,11.03648386,6.532107482,1.20686875,5.412442308,6.22E-08,3.85E-06
PROKKA_54842,8.729554915,7.432755431,1.411776122,5.264825856,1.40E-07,7.92E-06
PROKKA_54843,160.2806461,5.367068365,0.583020787,9.205620942,3.40E-20,1.87E-17
PROKKA_54844,8.608043653,6.787367802,1.396501699,4.860264622,1.17E-06,5.33E-05
PROKKA_54847,26.65414956,6.403597776,0.92864646,6.89562503,5.36E-12,7.05E-10
PROKKA_54849,24.18228749,5.224365166,1.007240627,5.186809416,2.14E-07,1.16E-05
PROKKA_54850,13.11210535,7.070690689,1.382048088,5.116095994,3.12E-07,1.63E-05
PROKKA_54851,20.86070041,5.885911354,0.917441831,6.41556898,1.40E-10,1.44E-08
PROKKA_54852,21.69597358,5.741774565,0.928760096,6.182193434,6.32E-10,5.77E-08
PROKKA_130284,6.578121162,5.155148501,1.192085942,4.324477221,1.53E-05,0.000524721
PROKKA_130286,5.077104833,5.06985599,1.196450175,4.23741506,2.26E-05,0.00074135
PROKKA_130314,51.22531587,2.628913349,0.537995655,4.886495508,1.03E-06,4.72E-05
PROKKA_130426,17.43338207,-2.753651145,0.557097471,-4.942853426,7.70E-07,3.66E-05
PROKKA_130462,20.0287661,5.975630991,0.933383245,6.402119409,1.53E-10,1.55E-08
PROKKA_190031,122.7692977,2.098843074,0.43338626,4.842892517,1.28E-06,5.75E-05
PROKKA_190060,3.504415323,6.681138771,1.466431025,4.556053886,5.21E-06,0.000203824
PROKKA_130707,23.027283,-3.753011859,0.836121984,-4.48859369,7.17E-06,0.000270086
PROKKA_130708,26.10393034,-3.485240786,0.812941237,-4.287198911,1.81E-05,0.000609671
PROKKA_130753,6.738994036,3.782484852,0.901730459,4.194695669,2.73E-05,0.000867306
PROKKA_130754,347.7514624,3.689543943,0.72161594,5.112891414,3.17E-07,1.65E-05
PROKKA_130756,202.4781549,4.826258619,0.651511002,7.40779297,1.28E-13,2.17E-11
PROKKA_190156,12.38153868,-2.734844811,0.648181337,-4.2192588,2.45E-05,0.000792415
PROKKA_130812,40.63778017,4.824058429,0.607593385,7.939616447,2.03E-15,4.67E-13
PROKKA_16137,82.27363456,2.137230191,0.332195617,6.433649569,1.25E-10,1.28E-08
PROKKA_55327,6.58342136,4.181650617,0.966078073,4.328481033,1.50E-05,0.000516659
PROKKA_55361,10.55138,6.712658871,1.35380826,4.958352722,7.11E-07,3.41E-05
PROKKA_55362,13.4284844,4.623020451,0.808845523,5.715578956,1.09E-08,8.07E-07
PROKKA_55364,30.00885572,6.348005333,0.823550323,7.708096467,1.28E-14,2.53E-12
PROKKA_55366,8.869027233,4.36414184,0.968811871,4.504632912,6.65E-06,0.000252215
PROKKA_55367,17.81432635,5.464498539,0.829668737,6.58636188,4.51E-11,5.02E-09
PROKKA_55368,53.9253643,6.097169896,0.71922366,8.477432317,2.30E-17,7.58E-15
PROKKA_55369,29.86969392,7.154992899,1.057923966,6.763239257,1.35E-11,1.67E-09
PROKKA_55371,27.5892973,7.524935949,0.995469668,7.55918155,4.06E-14,7.49E-12
PROKKA_131047,12.44219529,5.472571891,1.019057327,5.370229671,7.86E-08,4.74E-06
PROKKA_131048,11.44016974,5.9563644,1.05622309,5.639305231,1.71E-08,1.19E-06
PROKKA_131049,240.5872194,7.018889932,0.674063168,10.41280738,2.17E-25,2.99E-22
PROKKA_190294,4.714987885,6.264560668,1.499612255,4.177453635,2.95E-05,0.000924933
PROKKA_55375,6.738933527,4.96585367,1.09348807,4.541296613,5.59E-06,0.000217251
PROKKA_55381,27.14629408,3.626239197,0.737604366,4.916238791,8.82E-07,4.13E-05
PROKKA_55382,22.50370765,5.925147926,0.933782103,6.345321787,2.22E-10,2.20E-08
PROKKA_55383,7.885352011,6.782034611,1.344317026,5.044966687,4.54E-07,2.29E-05
PROKKA_55384,11.60936905,4.318622757,0.837504799,5.156534935,2.52E-07,1.34E-05
PROKKA_55385,9.567636901,5.083338429,0.805198968,6.313145735,2.73E-10,2.67E-08
PROKKA_55386,6.236364324,5.406549453,1.108143418,4.878925748,1.07E-06,4.89E-05
PROKKA_55387,35.18441862,6.011808119,0.680672833,8.832155231,1.03E-18,4.40E-16
PROKKA_55388,19.01914864,6.438793941,0.989742277,6.505525826,7.74E-11,8.25E-09
PROKKA_55389,8.344407563,4.074267801,0.942424335,4.323177629,1.54E-05,0.000527236
PROKKA_55390,5.546245601,5.161248012,1.226010984,4.209789372,2.56E-05,0.00082092
PROKKA_190314,7.050700658,5.40074629,1.079565108,5.002705488,5.65E-07,2.79E-05
PROKKA_131152,11.50399557,5.909701488,0.861122058,6.862791907,6.75E-12,8.69E-10
PROKKA_131153,8.389608755,4.129950983,0.790153073,5.226773301,1.72E-07,9.53E-06
PROKKA_131154,9.453003544,4.253916009,0.924657235,4.600532877,4.21E-06,0.000168584
PROKKA_131155,4.684209437,7.153283431,1.486010986,4.813748685,1.48E-06,6.58E-05
PROKKA_131156,3.785503272,4.897225577,1.136868228,4.307645737,1.65E-05,0.000561897
PROKKA_55452,18.89362386,5.306923843,0.837716083,6.334990992,2.37E-10,2.34E-08
PROKKA_55453,14.89242393,5.889924964,1.198770658,4.913304245,8.96E-07,4.19E-05
PROKKA_55454,6.681503709,6.09813304,1.345159707,4.533389612,5.80E-06,0.000224331
PROKKA_55455,8.789136922,7.020083216,1.445289156,4.857217108,1.19E-06,5.40E-05
PROKKA_55461,14.6918862,4.753879202,0.881404233,5.393528898,6.91E-08,4.23E-06
PROKKA_55462,6.919805107,4.752866946,1.056011115,4.500773597,6.77E-06,0.000256225
PROKKA_131325,7.490090158,4.663723968,0.874834464,5.330978785,9.77E-08,5.72E-06
PROKKA_131326,14.80463522,5.151879151,0.945554159,5.448528891,5.08E-08,3.20E-06
PROKKA_131327,6.790514121,4.626746546,0.919953794,5.029324923,4.92E-07,2.46E-05
PROKKA_131375,14.09014832,4.837995853,0.79520017,6.083997505,1.17E-09,1.03E-07
PROKKA_131376,55.92535227,6.239196715,0.769655443,8.106480342,5.21E-16,1.32E-13
PROKKA_131378,21.87668079,5.44610297,0.919807564,5.920915616,3.20E-09,2.62E-07
PROKKA_131379,38.71212316,8.114148395,1.001987045,8.098057194,5.58E-16,1.40E-13
PROKKA_55582,9.388480995,4.423776488,0.911855827,4.851399042,1.23E-06,5.54E-05
PROKKA_55584,25.9538608,5.204839187,0.7883467,6.602221061,4.05E-11,4.57E-09
PROKKA_55585,13.09242854,6.322946248,1.115484333,5.668341599,1.44E-08,1.03E-06
PROKKA_55586,4.32251216,5.557020461,1.257553551,4.418913576,9.92E-06,0.000359784
PROKKA_55588,8.330021333,5.638499488,1.327371571,4.247868202,2.16E-05,0.000710621
PROKKA_55592,32.17903673,5.319185373,0.79832462,6.662935404,2.68E-11,3.14E-09
PROKKA_55594,8.775551873,5.958683927,1.29676806,4.59502675,4.33E-06,0.000172554
PROKKA_190413,67.13524806,2.436805737,0.488559725,4.98773356,6.11E-07,2.99E-05
PROKKA_131521,252.181214,-2.576820114,0.422195431,-6.103382281,1.04E-09,9.24E-08
PROKKA_131570,24.83785967,3.808368687,0.636359839,5.98461508,2.17E-09,1.82E-07
PROKKA_190510,19.36970191,3.424867945,0.761511115,4.497462845,6.88E-06,0.00025991
PROKKA_131623,10.19985661,6.445945754,1.162658243,5.544144885,2.95E-08,1.95E-06
PROKKA_131626,5.962986263,5.726985254,1.335336901,4.288794275,1.80E-05,0.00060597
PROKKA_131627,5.150063861,6.354203282,1.450692492,4.380117299,1.19E-05,0.000420166
PROKKA_131651,26.98883123,-3.651242912,0.72361014,-5.045870298,4.51E-07,2.28E-05
PROKKA_131652,25.43245336,-5.271692174,0.933808402,-5.645368113,1.65E-08,1.16E-06
PROKKA_131653,56.15215744,-4.333796722,0.56484741,-7.672508794,1.69E-14,3.29E-12
PROKKA_131728,11.79163658,7.024116372,1.1585434,6.062885839,1.34E-09,1.16E-07
PROKKA_131729,22.66121623,7.05743715,1.0890299,6.480480611,9.14E-11,9.61E-09
PROKKA_131731,115.3877448,6.133403876,0.600038611,10.22168201,1.59E-24,1.96E-21
PROKKA_131784,11.57591808,6.352834996,1.115206753,5.69655356,1.22E-08,8.92E-07
PROKKA_131822,26.48812304,5.789240406,0.932480389,6.20843127,5.35E-10,4.94E-08
PROKKA_131927,5.802392045,6.0227884,1.334898003,4.511796696,6.43E-06,0.000245149
PROKKA_131928,9.000052276,6.103539759,1.443269679,4.22896694,2.35E-05,0.000764326
PROKKA_131935,26.15841492,7.60269869,0.97658974,7.78494631,6.97E-15,1.46E-12
PROKKA_131936,9.615555236,4.649708,0.899175267,5.171080848,2.33E-07,1.25E-05
PROKKA_131937,27.94337975,5.991843017,0.776213068,7.719327678,1.17E-14,2.34E-12
PROKKA_131938,10.73294313,5.180475015,0.968750602,5.347583789,8.91E-08,5.29E-06
PROKKA_55975,11.79640139,3.160237781,0.677127366,4.667124588,3.05E-06,0.000126608
PROKKA_55980,8.809958635,3.880527351,0.829080405,4.680519919,2.86E-06,0.000118983
PROKKA_56041,8.107805685,7.730999737,1.593000074,4.853106953,1.22E-06,5.50E-05
PROKKA_56042,34.75816677,7.354633189,1.067271868,6.89105879,5.54E-12,7.25E-10
PROKKA_56043,9.495926592,5.475317891,0.959984706,5.703547,1.17E-08,8.60E-07
PROKKA_56044,9.571393975,5.363870938,1.050048621,5.108211971,3.25E-07,1.69E-05
PROKKA_56045,24.09967424,7.518527591,1.149318436,6.541727127,6.08E-11,6.58E-09
PROKKA_56046,86.38477969,6.707120369,0.741701579,9.042882689,1.53E-19,7.55E-17
PROKKA_56047,32.74006057,4.576059728,0.714960335,6.400438599,1.55E-10,1.57E-08
PROKKA_56051,10.65922919,5.467218904,1.262799029,4.329444971,1.49E-05,0.000515124
PROKKA_56052,21.32235803,6.480031949,0.98692512,6.565880039,5.17E-11,5.68E-09
PROKKA_132025,352.8055923,4.833023288,0.569347262,8.488709108,2.09E-17,6.93E-15
PROKKA_132026,5.960547498,5.641169969,1.21142104,4.656655104,3.21E-06,0.000132505
PROKKA_132031,27.89767176,-3.341612054,0.508053706,-6.577281137,4.79E-11,5.30E-09
PROKKA_56105,59.67807586,5.007088799,0.648219196,7.724375994,1.12E-14,2.26E-12
PROKKA_190692,48.48110217,5.300845193,0.662851119,7.997037401,1.27E-15,3.04E-13
PROKKA_132172,11.45312606,4.034243235,0.814084927,4.955555745,7.21E-07,3.45E-05
PROKKA_132173,39.99020336,6.562870162,1.01151969,6.488128928,8.69E-11,9.15E-09
PROKKA_132346,13.31672139,7.028741298,1.164358498,6.03657835,1.57E-09,1.35E-07
PROKKA_132435,22.6758495,-2.359594388,0.534081098,-4.418045123,9.96E-06,0.000361091
PROKKA_132447,33.97554616,7.799200676,0.967678947,8.059698626,7.65E-16,1.89E-13
PROKKA_132448,13.54610733,5.61203892,1.076947143,5.211062546,1.88E-07,1.03E-05
PROKKA_132449,9.025566752,4.791785232,1.009889695,4.744860015,2.09E-06,8.98E-05
PROKKA_132450,7.073989289,5.771001178,1.179133565,4.894272665,9.87E-07,4.57E-05
PROKKA_132452,11.08203452,5.784274505,1.035025596,5.58853281,2.29E-08,1.56E-06
PROKKA_190863,7.3008334,5.349678442,1.070950858,4.995260429,5.88E-07,2.88E-05
PROKKA_190864,31.52507678,4.880426842,0.782142961,6.239814313,4.38E-10,4.11E-08
PROKKA_132505,6.941332484,6.317876866,1.207588699,5.231811849,1.68E-07,9.31E-06
PROKKA_132506,22.00701742,4.471370322,0.793034312,5.638306253,1.72E-08,1.20E-06
PROKKA_132507,26.72311654,5.953644209,0.897755447,6.631699343,3.32E-11,3.81E-09
PROKKA_132508,10.03861784,5.938520528,1.210424777,4.906145875,9.29E-07,4.33E-05
PROKKA_132625,7.706076653,6.534200895,1.334947423,4.894725278,9.84E-07,4.56E-05
PROKKA_132626,18.64614302,5.341156298,0.884281056,6.040111637,1.54E-09,1.32E-07
PROKKA_132627,6.066849649,5.054206812,1.175765768,4.298651099,1.72E-05,0.000581561
PROKKA_190968,6.882543089,7.024449922,1.395681368,5.032989681,4.83E-07,2.41E-05
PROKKA_190978,34.72952545,2.68799785,0.509347708,5.27733375,1.31E-07,7.48E-06
PROKKA_56826,54.72130929,3.398180366,0.637303157,5.332125424,9.71E-08,5.69E-06
PROKKA_133192,4.944713622,5.177621439,1.227113135,4.219351331,2.45E-05,0.000792367
PROKKA_133193,4.198356619,6.331533183,1.4027947,4.513513761,6.38E-06,0.000243674
PROKKA_133194,4.448812398,5.728102037,1.256001869,4.560584006,5.10E-06,0.000199897
PROKKA_133195,5.4482503,4.37243477,1.030203299,4.244244581,2.19E-05,0.000720662
PROKKA_133198,14.72494289,4.018774588,0.827232516,4.858095531,1.19E-06,5.38E-05
PROKKA_133515,8.846076714,6.554555062,1.207816024,5.426782664,5.74E-08,3.58E-06
PROKKA_133547,10.35454099,3.839974942,0.712447686,5.389834254,7.05E-08,4.30E-06
PROKKA_133626,7.757221438,6.464568032,1.363135043,4.742426705,2.11E-06,9.08E-05
PROKKA_133627,32.46702488,5.360653033,0.829542269,6.462181897,1.03E-10,1.08E-08
PROKKA_133628,54.16036262,7.013814131,1.083347484,6.474205397,9.53E-11,9.99E-09
PROKKA_133629,36.25819828,6.401166186,0.796723826,8.034360184,9.41E-16,2.29E-13
PROKKA_133630,39.82739961,6.353009612,0.835250527,7.606112669,2.82E-14,5.31E-12
PROKKA_133718,4.888458139,5.68139976,1.209719413,4.696460764,2.65E-06,0.000110965
PROKKA_133720,13.34810452,7.565971976,1.331910304,5.680541663,1.34E-08,9.70E-07
PROKKA_133753,4.428880038,5.847637154,1.349518781,4.333127657,1.47E-05,0.000507903
PROKKA_133754,4.420701159,5.565585782,1.120336123,4.967782141,6.77E-07,3.27E-05
PROKKA_57523,6.561638234,3.247529048,0.780495877,4.160853562,3.17E-05,0.000984792
PROKKA_57531,9.37459835,3.384785116,0.711996434,4.753935492,1.99E-06,8.60E-05
PROKKA_133837,31.22830138,2.973355351,0.640120574,4.644992633,3.40E-06,0.000139284
PROKKA_133862,130.7458227,2.247960709,0.410373973,5.477834503,4.31E-08,2.76E-06
PROKKA_133981,5.181766722,4.590859968,1.091812727,4.204805324,2.61E-05,0.000837476
PROKKA_57657,23.92591953,-2.351058019,0.509195532,-4.617200802,3.89E-06,0.000157004
PROKKA_57682,77.6243251,-2.328461795,0.425304446,-5.474811796,4.38E-08,2.80E-06
PROKKA_57683,19.20000951,-2.589827874,0.612672267,-4.227101522,2.37E-05,0.000769875
PROKKA_191467,10.95277043,5.665870621,0.997482457,5.680170694,1.35E-08,9.72E-07
PROKKA_191468,10.50090036,7.371344975,1.271047804,5.799423872,6.65E-09,5.15E-07
PROKKA_134223,14.85119252,2.41961548,0.525651154,4.603082217,4.16E-06,0.000166728
PROKKA_191531,16.77236036,6.323174449,0.857709273,7.372165194,1.68E-13,2.79E-11
PROKKA_134370,10.13941985,5.028098511,0.936567523,5.368644958,7.93E-08,4.77E-06
PROKKA_134372,11.78819384,6.273692694,1.047810649,5.987429787,2.13E-09,1.79E-07
PROKKA_134401,27.56795622,7.207302808,0.754329648,9.55457979,1.24E-21,8.64E-19
